playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8475717,2015,Calvin Pickard,COL,G,5on5,20,45631.0,35.32,30.0,788.0,28.34,27.0,93.69,95.0,408.31,416.0,10.89,11.0,231.26,191.0,172.38,221.0,34.23,429.0,117.0,28.0,13.17,14.43,7.71,11.0,15.0,4.0,214.0,0.0,0.0
8475717,2015,Calvin Pickard,COL,G,4on5,20,6279.0,6.61,5.0,172.0,7.92,5.0,17.31,19.0,83.81,80.0,0.28,0.0,52.83,37.0,29.47,48.0,6.31,85.0,30.0,2.0,2.22,3.72,0.67,1.0,3.0,1.0,55.0,0.0,0.0
8475717,2015,Calvin Pickard,COL,G,5on4,20,5018.0,1.03,1.0,17.0,0.44,2.0,1.17,0.0,9.59,12.0,1.85,2.0,2.41,1.0,8.68,8.0,1.01,10.0,3.0,1.0,0.19,0.56,0.27,0.0,1.0,0.0,3.0,0.0,0.0
8470657,2015,Jimmy Howard,DET,G,other,37,3495.0,7.23,13.0,100.0,3.78,2.0,10.49,9.0,54.31,60.0,1.6,1.0,30.45,26.0,19.33,22.0,7.14,44.0,19.0,10.0,1.74,2.04,3.44,5.0,4.0,4.0,27.0,0.0,0.0
8470657,2015,Jimmy Howard,DET,G,all,37,118433.0,85.07,92.0,1727.0,67.22,79.0,223.11,231.0,970.53,979.0,29.89,42.0,536.75,391.0,392.6,505.0,81.88,982.0,277.0,77.0,27.6,33.5,23.98,30.0,37.0,25.0,391.0,2.0,1.0
8470657,2015,Jimmy Howard,DET,G,5on5,37,94412.0,61.23,61.0,1313.0,49.16,66.0,178.65,191.0,749.72,762.0,22.7,32.0,410.29,289.0,307.58,397.0,59.02,770.0,209.0,52.0,21.21,25.5,14.53,19.0,29.0,13.0,282.0,2.0,1.0
8470657,2015,Jimmy Howard,DET,G,4on5,37,9709.0,14.59,17.0,280.0,13.17,11.0,31.02,30.0,144.25,135.0,0.37,1.0,89.59,70.0,47.81,63.0,13.7,146.0,42.0,13.0,3.97,5.11,5.51,5.0,4.0,8.0,79.0,0.0,0.0
8470657,2015,Jimmy Howard,DET,G,5on4,37,10817.0,2.03,1.0,34.0,1.12,0.0,2.95,1.0,22.24,22.0,5.23,8.0,6.41,6.0,17.88,23.0,2.02,22.0,7.0,2.0,0.68,0.85,0.5,1.0,0.0,0.0,3.0,0.0,0.0
8476316,2015,Laurent Brossoit,EDM,G,other,5,282.0,0.86,0.0,9.0,0.33,1.0,1.11,1.0,5.39,2.0,0.15,0.0,2.49,0.0,2.03,5.0,0.84,3.0,2.0,2.0,0.08,0.22,0.56,0.0,0.0,0.0,2.0,0.0,0.0
8476316,2015,Laurent Brossoit,EDM,G,all,5,17971.0,13.79,18.0,278.0,10.56,12.0,35.94,31.0,159.07,142.0,4.71,4.0,86.76,63.0,65.87,89.0,13.38,160.0,43.0,15.0,4.42,5.17,4.2,7.0,7.0,4.0,60.0,0.0,0.0
8476316,2015,Laurent Brossoit,EDM,G,5on5,5,14149.0,10.97,15.0,229.0,8.38,10.0,30.09,29.0,129.98,117.0,3.9,3.0,70.96,51.0,54.4,69.0,10.61,131.0,38.0,10.0,3.95,4.54,2.48,6.0,6.0,3.0,50.0,0.0,0.0
8476316,2015,Laurent Brossoit,EDM,G,4on5,5,1564.0,1.63,2.0,33.0,1.69,1.0,4.36,1.0,19.91,19.0,0.08,0.0,12.19,12.0,6.55,11.0,1.59,22.0,3.0,2.0,0.26,0.4,0.96,0.0,1.0,1.0,6.0,0.0,0.0
8476316,2015,Laurent Brossoit,EDM,G,5on4,5,1976.0,0.34,1.0,7.0,0.15,0.0,0.38,0.0,3.79,4.0,0.57,1.0,1.12,0.0,2.9,4.0,0.34,4.0,0.0,1.0,0.13,0.0,0.2,1.0,0.0,0.0,2.0,0.0,0.0
8469514,2015,Peter Budaj,L.A,G,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8469514,2015,Peter Budaj,L.A,G,all,1,3738.0,2.1,4.0,43.0,1.58,2.0,5.25,8.0,24.31,28.0,1.05,1.0,12.86,7.0,10.45,11.0,2.04,26.0,5.0,2.0,0.83,0.65,0.61,2.0,2.0,0.0,10.0,0.0,0.0
8469514,2015,Peter Budaj,L.A,G,5on5,1,3441.0,1.48,3.0,35.0,1.33,1.0,4.56,8.0,20.38,23.0,0.85,0.0,11.3,6.0,8.69,9.0,1.45,23.0,4.0,1.0,0.7,0.53,0.26,2.0,1.0,0.0,7.0,0.0,0.0
8469514,2015,Peter Budaj,L.A,G,4on5,1,104.0,0.12,1.0,4.0,0.06,0.0,0.13,0.0,0.79,1.0,0.02,0.0,0.42,0.0,0.25,0.0,0.12,0.0,1.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,3.0,0.0,0.0
8469514,2015,Peter Budaj,L.A,G,5on4,1,193.0,0.02,0.0,1.0,0.03,0.0,0.14,0.0,0.75,1.0,0.09,0.0,0.23,0.0,0.57,1.0,0.02,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475852,2015,Petr Mrazek,DET,G,other,54,6075.0,10.97,10.0,172.0,6.61,4.0,18.48,10.0,94.77,97.0,2.28,1.0,54.0,62.0,34.37,39.0,9.93,87.0,29.0,12.0,2.71,3.47,4.79,2.0,5.0,3.0,44.0,0.0,0.0
8475852,2015,Petr Mrazek,DET,G,all,54,177635.0,125.32,115.0,2489.0,96.08,89.0,321.87,289.0,1423.68,1448.0,46.81,43.0,795.75,620.0,587.74,798.0,119.46,1501.0,362.0,111.0,42.86,43.86,38.6,35.0,38.0,42.0,515.0,2.0,1.0
8475852,2015,Petr Mrazek,DET,G,5on5,54,141525.0,86.14,77.0,1864.0,70.04,69.0,255.64,228.0,1089.04,1111.0,37.15,37.0,603.88,440.0,460.55,645.0,83.57,1170.0,274.0,67.0,34.06,33.12,18.96,28.0,27.0,22.0,353.0,0.0,0.0
8475852,2015,Petr Mrazek,DET,G,4on5,54,15595.0,24.89,25.0,405.0,17.87,15.0,43.27,44.0,207.83,206.0,0.64,0.0,128.44,112.0,69.75,90.0,22.64,219.0,42.0,30.0,5.51,4.99,14.39,3.0,5.0,17.0,114.0,0.0,0.0
8475852,2015,Petr Mrazek,DET,G,5on4,54,14440.0,2.91,2.0,44.0,1.39,1.0,4.15,6.0,29.81,31.0,6.7,5.0,8.43,5.0,21.98,23.0,2.9,24.0,14.0,2.0,0.52,1.93,0.47,1.0,1.0,0.0,4.0,2.0,1.0
8473614,2015,Richard Bachman,VAN,G,other,1,102.0,0.0,1.0,3.0,0.01,0.0,0.01,0.0,0.3,1.0,0.0,0.0,0.01,0.0,0.96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
8473614,2015,Richard Bachman,VAN,G,all,1,3592.0,2.35,3.0,61.0,2.01,1.0,6.79,6.0,30.63,31.0,0.77,0.0,17.95,15.0,14.91,20.0,2.3,34.0,9.0,2.0,0.84,0.95,0.56,2.0,0.0,1.0,16.0,0.0,0.0
8473614,2015,Richard Bachman,VAN,G,5on5,1,2867.0,2.04,2.0,48.0,1.69,1.0,6.2,6.0,26.48,25.0,0.57,0.0,15.59,12.0,11.6,17.0,2.02,28.0,8.0,2.0,0.63,0.85,0.56,1.0,0.0,1.0,10.0,0.0,0.0
8473614,2015,Richard Bachman,VAN,G,4on5,1,240.0,0.31,0.0,9.0,0.3,0.0,0.56,0.0,3.54,4.0,0.0,0.0,2.34,3.0,1.4,2.0,0.28,4.0,1.0,0.0,0.21,0.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8473614,2015,Richard Bachman,VAN,G,5on4,1,383.0,0.0,0.0,1.0,0.01,0.0,0.01,0.0,0.3,1.0,0.2,0.0,0.01,0.0,0.96,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471679,2015,Carey Price,MTL,G,other,12,1754.0,1.76,2.0,48.0,2.18,4.0,5.94,9.0,24.44,28.0,0.34,0.0,16.31,13.0,7.67,6.0,1.72,29.0,4.0,2.0,0.88,0.41,0.47,2.0,0.0,0.0,13.0,0.0,0.0
8471679,2015,Carey Price,MTL,G,all,12,41900.0,27.8,24.0,652.0,23.84,28.0,82.76,102.0,346.74,365.0,10.95,19.0,196.25,160.0,148.61,162.0,27.05,390.0,71.0,30.0,10.58,8.75,8.47,10.0,8.0,6.0,161.0,0.0,0.0
8471679,2015,Carey Price,MTL,G,5on5,12,32989.0,19.89,17.0,496.0,16.86,19.0,65.51,80.0,266.11,279.0,8.97,17.0,147.73,122.0,114.34,124.0,19.44,302.0,52.0,19.0,8.36,6.57,4.96,7.0,6.0,4.0,123.0,0.0,0.0
8471679,2015,Carey Price,MTL,G,4on5,12,3790.0,5.27,5.0,90.0,4.37,5.0,10.33,12.0,47.37,47.0,0.33,1.0,30.15,24.0,16.2,20.0,5.03,48.0,12.0,8.0,1.17,1.44,2.67,1.0,2.0,2.0,22.0,0.0,0.0
8471679,2015,Carey Price,MTL,G,5on4,12,3367.0,0.87,0.0,18.0,0.42,0.0,0.98,1.0,8.83,11.0,1.31,1.0,2.07,1.0,10.39,12.0,0.87,11.0,3.0,1.0,0.17,0.34,0.37,0.0,0.0,0.0,3.0,0.0,0.0
8474651,2015,Braden Holtby,WSH,G,other,66,7089.0,16.01,11.0,209.0,8.88,15.0,20.52,26.0,108.67,108.0,2.29,4.0,65.33,52.0,34.6,42.0,14.09,83.0,39.0,27.0,3.03,4.68,8.3,4.0,3.0,4.0,60.0,2.0,1.0
8474651,2015,Braden Holtby,WSH,G,all,66,230471.0,165.28,141.0,3551.0,129.13,129.0,419.02,431.0,1835.7,1803.0,61.37,66.0,1034.31,865.0,748.38,937.0,156.04,1893.0,507.0,155.0,52.68,61.74,50.87,45.0,58.0,38.0,996.0,6.0,3.0
8474651,2015,Braden Holtby,WSH,G,5on5,66,186992.0,113.11,97.0,2755.0,95.53,86.0,338.99,344.0,1426.92,1400.0,48.62,56.0,798.22,684.0,595.56,735.0,110.16,1501.0,401.0,85.0,41.57,48.8,22.74,35.0,42.0,20.0,768.0,4.0,2.0
8474651,2015,Braden Holtby,WSH,G,4on5,66,18598.0,31.99,29.0,509.0,22.42,26.0,53.04,55.0,254.46,243.0,0.93,1.0,157.07,117.0,82.13,120.0,27.68,263.0,54.0,38.0,7.0,6.55,18.44,5.0,11.0,13.0,154.0,0.0,0.0
8474651,2015,Braden Holtby,WSH,G,5on4,66,17792.0,3.42,3.0,67.0,1.85,1.0,5.17,5.0,39.65,46.0,9.38,5.0,11.01,10.0,33.44,37.0,3.38,40.0,12.0,4.0,0.8,1.58,1.04,1.0,2.0,0.0,11.0,0.0,0.0
8475681,2015,Ben Scrivens,MTL,G,other,15,2083.0,2.81,2.0,42.0,1.77,1.0,4.99,5.0,25.04,23.0,0.5,0.0,14.12,7.0,11.45,19.0,2.75,24.0,11.0,1.0,1.1,1.23,0.48,1.0,1.0,0.0,6.0,0.0,0.0
8475681,2015,Ben Scrivens,MTL,G,all,15,49318.0,38.76,42.0,780.0,28.96,23.0,97.28,117.0,426.9,447.0,12.35,8.0,238.64,174.0,179.24,226.0,37.95,449.0,110.0,38.0,12.97,13.95,11.84,9.0,19.0,14.0,183.0,0.0,0.0
8475681,2015,Ben Scrivens,MTL,G,5on5,15,38828.0,25.31,25.0,611.0,20.98,18.0,77.15,98.0,323.82,345.0,9.56,7.0,181.12,137.0,135.84,163.0,24.87,351.0,77.0,23.0,9.62,9.77,5.92,5.0,13.0,7.0,160.0,0.0,0.0
8475681,2015,Ben Scrivens,MTL,G,4on5,15,4116.0,9.18,9.0,111.0,5.48,4.0,13.89,13.0,66.82,65.0,0.23,0.0,40.36,28.0,22.73,37.0,8.89,65.0,17.0,12.0,2.07,2.15,4.96,2.0,1.0,6.0,17.0,0.0,0.0
8475681,2015,Ben Scrivens,MTL,G,5on4,15,4291.0,1.45,6.0,16.0,0.74,0.0,1.24,1.0,11.22,14.0,2.07,1.0,3.05,2.0,9.22,7.0,1.45,9.0,5.0,2.0,0.18,0.8,0.47,1.0,4.0,1.0,0.0,0.0,0.0
8477356,2015,Kristers Gudlevskis,T.B,G,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477356,2015,Kristers Gudlevskis,T.B,G,all,1,3597.0,2.52,1.0,66.0,2.18,1.0,6.69,9.0,30.32,32.0,0.74,0.0,18.71,17.0,12.86,16.0,2.46,32.0,11.0,1.0,0.88,1.2,0.45,0.0,0.0,1.0,22.0,0.0,0.0
8477356,2015,Kristers Gudlevskis,T.B,G,5on5,1,2757.0,1.46,0.0,52.0,1.56,0.0,5.13,7.0,22.43,22.0,0.57,0.0,14.39,13.0,9.72,13.0,1.45,25.0,8.0,0.0,0.61,0.85,0.0,0.0,0.0,0.0,19.0,0.0,0.0
8477356,2015,Kristers Gudlevskis,T.B,G,4on5,1,360.0,0.42,0.0,10.0,0.43,0.0,0.95,1.0,4.63,6.0,0.0,0.0,3.4,4.0,1.67,2.0,0.41,5.0,2.0,0.0,0.17,0.24,0.0,0.0,0.0,0.0,3.0,0.0,0.0
8477356,2015,Kristers Gudlevskis,T.B,G,5on4,1,480.0,0.09,0.0,2.0,0.06,0.0,0.19,1.0,1.4,2.0,0.18,0.0,0.51,0.0,1.11,1.0,0.09,2.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474596,2015,Jake Allen,STL,G,other,47,5347.0,13.47,11.0,166.0,7.4,9.0,17.82,15.0,93.47,99.0,2.19,1.0,52.58,41.0,31.62,44.0,12.16,75.0,32.0,19.0,2.55,3.77,7.16,2.0,4.0,5.0,40.0,0.0,0.0
8474596,2015,Jake Allen,STL,G,all,47,155002.0,104.62,101.0,2270.0,85.1,87.0,282.23,337.0,1229.34,1261.0,41.11,43.0,684.26,492.0,495.86,635.0,101.44,1286.0,312.0,93.0,36.59,37.59,30.45,36.0,38.0,27.0,579.0,0.0,0.0
8474596,2015,Jake Allen,STL,G,5on5,47,126332.0,71.05,69.0,1732.0,60.14,56.0,221.96,279.0,928.21,953.0,34.1,40.0,510.03,367.0,384.68,479.0,69.7,997.0,228.0,52.0,28.82,27.65,14.58,26.0,27.0,16.0,455.0,0.0,0.0
8474596,2015,Jake Allen,STL,G,4on5,47,12908.0,15.54,16.0,324.0,15.59,21.0,37.69,37.0,173.47,168.0,0.71,1.0,110.98,79.0,57.46,85.0,15.1,186.0,45.0,12.0,4.43,5.38,5.73,6.0,6.0,4.0,81.0,0.0,0.0
8474596,2015,Jake Allen,STL,G,5on4,47,10415.0,3.59,4.0,41.0,1.63,1.0,4.03,4.0,29.54,36.0,3.98,1.0,8.36,5.0,20.57,24.0,3.5,25.0,6.0,8.0,0.71,0.59,2.29,2.0,0.0,2.0,2.0,0.0,0.0
8471734,2015,Jonathan Quick,L.A,G,other,68,6582.0,15.34,11.0,179.0,7.46,14.0,18.6,18.0,96.97,92.0,2.16,1.0,56.46,51.0,32.88,36.0,14.0,80.0,35.0,20.0,3.3,4.57,7.46,2.0,7.0,2.0,44.0,0.0,0.0
8471734,2015,Jonathan Quick,L.A,G,all,68,242069.0,169.67,149.0,3403.0,128.48,157.0,429.16,416.0,1862.11,1820.0,73.21,83.0,1032.25,818.0,755.41,975.0,162.84,1924.0,489.0,163.0,53.91,59.06,56.7,53.0,51.0,45.0,827.0,10.0,5.0
8471734,2015,Jonathan Quick,L.A,G,5on5,68,194976.0,108.63,98.0,2545.0,88.42,97.0,334.18,333.0,1390.23,1368.0,59.0,72.0,757.93,589.0,585.47,758.0,105.4,1474.0,356.0,89.0,41.54,42.75,24.34,46.0,35.0,17.0,626.0,8.0,4.0
8471734,2015,Jonathan Quick,L.A,G,4on5,68,21941.0,41.18,38.0,600.0,29.82,44.0,68.9,63.0,327.33,319.0,0.93,0.0,200.15,166.0,106.92,137.0,38.98,326.0,81.0,51.0,7.57,9.53,24.08,4.0,8.0,26.0,142.0,2.0,1.0
8471734,2015,Jonathan Quick,L.A,G,5on4,68,18570.0,2.93,2.0,54.0,1.64,1.0,4.11,1.0,30.57,26.0,10.67,10.0,9.37,7.0,22.11,28.0,2.87,27.0,12.0,2.0,0.86,1.48,0.59,1.0,1.0,0.0,13.0,0.0,0.0
8475683,2015,Sergei Bobrovsky,CBJ,G,other,37,2717.0,5.46,4.0,80.0,3.66,2.0,9.33,8.0,47.52,42.0,1.24,2.0,28.62,27.0,16.29,22.0,5.25,40.0,19.0,6.0,1.58,2.12,1.76,1.0,2.0,1.0,15.0,0.0,0.0
8475683,2015,Sergei Bobrovsky,CBJ,G,all,37,126981.0,93.5,97.0,1933.0,67.0,79.0,244.72,234.0,1030.56,1049.0,33.1,74.0,572.43,418.0,427.13,545.0,89.53,1115.0,236.0,88.0,32.42,27.92,33.16,35.0,35.0,27.0,494.0,2.0,1.0
8475683,2015,Sergei Bobrovsky,CBJ,G,5on5,37,102120.0,61.01,69.0,1523.0,49.41,59.0,198.61,193.0,800.04,817.0,25.85,60.0,442.07,310.0,340.18,431.0,59.28,892.0,179.0,47.0,25.83,21.51,13.66,30.0,27.0,12.0,405.0,2.0,1.0
8475683,2015,Sergei Bobrovsky,CBJ,G,4on5,37,11420.0,25.15,21.0,292.0,13.1,18.0,34.15,33.0,160.12,164.0,0.76,0.0,95.25,74.0,51.14,70.0,23.13,160.0,30.0,34.0,4.48,3.31,17.36,3.0,5.0,13.0,68.0,0.0,0.0
8475683,2015,Sergei Bobrovsky,CBJ,G,5on4,37,10724.0,1.87,3.0,38.0,0.84,0.0,2.62,0.0,22.89,26.0,5.25,12.0,6.49,7.0,19.51,22.0,1.87,23.0,8.0,1.0,0.54,0.97,0.37,1.0,1.0,1.0,6.0,0.0,0.0
8476234,2015,Keith Kinkaid,N.J,G,other,23,2047.0,4.0,1.0,50.0,1.95,1.0,5.08,10.0,27.46,28.0,0.62,0.0,16.89,13.0,9.18,8.0,3.67,22.0,11.0,5.0,1.07,1.3,1.64,1.0,0.0,0.0,12.0,0.0,0.0
8476234,2015,Keith Kinkaid,N.J,G,all,23,74445.0,51.04,58.0,1132.0,40.38,31.0,139.28,169.0,600.42,605.0,15.68,17.0,341.6,258.0,245.25,293.0,48.77,652.0,138.0,47.0,19.43,16.63,14.99,22.0,22.0,14.0,295.0,2.0,1.0
8476234,2015,Keith Kinkaid,N.J,G,5on5,23,60491.0,33.62,44.0,866.0,28.51,19.0,108.97,138.0,456.45,465.0,11.45,14.0,257.51,199.0,192.76,221.0,32.89,518.0,95.0,23.0,15.33,11.67,6.63,20.0,16.0,8.0,230.0,2.0,1.0
8476234,2015,Keith Kinkaid,N.J,G,4on5,23,6418.0,12.46,12.0,195.0,9.32,11.0,23.55,18.0,104.57,98.0,0.44,2.0,63.54,45.0,33.53,53.0,11.26,99.0,29.0,18.0,2.65,3.3,6.51,1.0,5.0,6.0,49.0,0.0,0.0
8476234,2015,Keith Kinkaid,N.J,G,5on4,23,5489.0,0.81,1.0,16.0,0.49,0.0,1.24,2.0,9.76,12.0,2.82,1.0,2.72,1.0,8.46,9.0,0.81,10.0,3.0,1.0,0.24,0.37,0.21,0.0,1.0,0.0,2.0,0.0,0.0
8477237,2015,Mike Condon,MTL,G,other,55,4837.0,10.47,8.0,128.0,5.29,10.0,12.53,12.0,66.43,58.0,1.27,2.0,36.45,27.0,21.94,28.0,9.77,47.0,28.0,14.0,2.17,3.65,4.66,1.0,3.0,4.0,39.0,0.0,0.0
8477237,2015,Mike Condon,MTL,G,all,55,187364.0,128.33,141.0,2760.0,101.11,123.0,340.86,364.0,1460.98,1458.0,51.44,60.0,806.82,614.0,597.64,717.0,124.17,1522.0,376.0,124.0,43.33,45.07,39.93,45.0,42.0,54.0,738.0,0.0,0.0
8477237,2015,Mike Condon,MTL,G,5on5,55,151552.0,88.23,100.0,2187.0,75.17,90.0,278.87,298.0,1146.39,1151.0,40.75,49.0,634.78,482.0,474.91,577.0,86.16,1229.0,292.0,68.0,35.02,34.56,18.64,41.0,34.0,25.0,598.0,0.0,0.0
8477237,2015,Mike Condon,MTL,G,4on5,55,14428.0,24.99,28.0,367.0,18.36,23.0,43.33,45.0,203.71,198.0,1.15,1.0,122.31,93.0,63.43,76.0,23.58,201.0,43.0,35.0,5.05,5.21,14.72,2.0,4.0,22.0,88.0,0.0,0.0
8477237,2015,Mike Condon,MTL,G,5on4,55,16547.0,3.29,4.0,62.0,1.69,0.0,4.3,7.0,34.2,41.0,7.89,8.0,9.33,8.0,32.41,31.0,3.28,38.0,10.0,4.0,0.82,1.25,1.21,1.0,1.0,2.0,10.0,0.0,0.0
8476899,2015,Matt Murray,PIT,G,other,13,2136.0,3.77,2.0,52.0,2.12,1.0,5.97,2.0,30.46,31.0,0.65,0.0,17.09,16.0,12.0,21.0,3.61,23.0,16.0,3.0,0.84,2.08,0.85,0.0,2.0,0.0,10.0,0.0,0.0
8476899,2015,Matt Murray,PIT,G,all,13,44915.0,30.36,25.0,613.0,22.68,22.0,73.58,92.0,332.54,355.0,12.34,10.0,183.29,126.0,142.56,188.0,29.62,347.0,88.0,28.0,10.07,10.81,9.49,9.0,10.0,6.0,150.0,0.0,0.0
8476899,2015,Matt Murray,PIT,G,5on5,13,35526.0,19.13,17.0,449.0,15.56,13.0,55.55,81.0,241.35,260.0,9.62,7.0,132.26,86.0,105.0,131.0,18.7,264.0,52.0,19.0,7.54,6.29,5.3,9.0,7.0,1.0,114.0,0.0,0.0
8476899,2015,Matt Murray,PIT,G,4on5,13,3776.0,6.5,5.0,97.0,4.51,6.0,10.85,8.0,50.94,53.0,0.46,1.0,31.14,19.0,17.27,31.0,6.39,51.0,16.0,5.0,1.49,1.93,3.07,0.0,1.0,4.0,25.0,0.0,0.0
8476899,2015,Matt Murray,PIT,G,5on4,13,3477.0,0.96,1.0,15.0,0.48,2.0,1.2,1.0,9.79,11.0,1.62,2.0,2.8,5.0,8.29,5.0,0.93,9.0,4.0,1.0,0.19,0.5,0.27,0.0,0.0,1.0,1.0,0.0,0.0
8476999,2015,Linus Ullmark,BUF,G,other,20,1736.0,2.32,3.0,42.0,1.66,0.0,3.93,6.0,21.65,25.0,0.92,2.0,13.74,11.0,7.63,9.0,2.29,20.0,8.0,2.0,0.79,1.07,0.46,0.0,2.0,1.0,12.0,0.0,0.0
8476999,2015,Linus Ullmark,BUF,G,all,20,67840.0,43.09,49.0,1023.0,37.03,25.0,129.04,166.0,556.5,565.0,16.1,19.0,319.96,218.0,235.91,313.0,41.9,617.0,129.0,37.0,17.21,15.68,10.2,13.0,18.0,18.0,240.0,0.0,0.0
8476999,2015,Linus Ullmark,BUF,G,5on5,20,58271.0,34.72,37.0,871.0,30.4,24.0,112.99,146.0,473.25,477.0,12.54,15.0,269.14,177.0,203.57,272.0,33.76,536.0,101.0,29.0,14.93,12.02,7.77,10.0,14.0,13.0,205.0,0.0,0.0
8476999,2015,Linus Ullmark,BUF,G,4on5,20,3009.0,3.97,6.0,90.0,4.15,1.0,10.23,11.0,47.51,50.0,0.11,0.0,32.62,28.0,16.35,22.0,3.78,53.0,13.0,3.0,1.29,1.51,1.17,2.0,2.0,2.0,21.0,0.0,0.0
8476999,2015,Linus Ullmark,BUF,G,5on4,20,4824.0,1.51,3.0,15.0,0.56,0.0,1.26,2.0,10.22,10.0,2.44,2.0,2.9,2.0,6.5,6.0,1.49,7.0,3.0,3.0,0.18,0.53,0.79,1.0,0.0,2.0,2.0,0.0,0.0
8476434,2015,John Gibson,ANA,G,other,40,4272.0,4.99,6.0,104.0,3.17,0.0,8.38,7.0,44.44,44.0,1.82,4.0,26.13,24.0,17.91,23.0,4.92,46.0,9.0,7.0,1.69,1.12,2.19,2.0,3.0,1.0,42.0,0.0,0.0
8476434,2015,John Gibson,ANA,G,all,40,137680.0,75.42,79.0,1966.0,69.3,58.0,232.84,254.0,1001.86,993.0,38.54,31.0,573.13,477.0,425.03,505.0,73.64,1134.0,213.0,62.0,30.01,25.57,19.85,28.0,32.0,19.0,557.0,2.0,1.0
8476434,2015,John Gibson,ANA,G,5on5,40,110049.0,54.47,60.0,1507.0,49.79,48.0,186.64,208.0,770.81,765.0,30.02,20.0,429.75,355.0,332.76,380.0,53.27,871.0,170.0,38.0,23.94,20.64,9.89,23.0,26.0,11.0,428.0,2.0,1.0
8476434,2015,John Gibson,ANA,G,4on5,40,12921.0,14.38,11.0,328.0,15.36,9.0,35.35,35.0,168.96,169.0,1.0,3.0,111.26,91.0,59.91,90.0,13.88,198.0,29.0,15.0,3.89,3.17,7.31,2.0,2.0,7.0,86.0,0.0,0.0
8476434,2015,John Gibson,ANA,G,5on4,40,10438.0,1.31,0.0,23.0,0.77,1.0,1.93,4.0,14.8,12.0,5.63,3.0,4.34,5.0,13.2,12.0,1.3,16.0,4.0,2.0,0.3,0.54,0.47,0.0,0.0,0.0,1.0,0.0,0.0
8473434,2015,Chad Johnson,BUF,G,other,45,3886.0,10.14,5.0,122.0,5.09,6.0,12.08,11.0,65.8,64.0,1.24,5.0,40.24,35.0,20.98,30.0,8.81,55.0,23.0,13.0,2.16,3.18,4.8,0.0,2.0,3.0,31.0,0.0,0.0
8473434,2015,Chad Johnson,BUF,G,all,45,155465.0,112.51,102.0,2371.0,89.78,77.0,293.0,328.0,1290.91,1271.0,37.47,52.0,736.98,561.0,529.07,680.0,107.24,1368.0,345.0,90.0,40.38,41.85,30.28,25.0,43.0,34.0,568.0,0.0,0.0
8473434,2015,Chad Johnson,BUF,G,5on5,45,126422.0,77.16,74.0,1865.0,66.31,49.0,237.06,265.0,1004.26,992.0,29.16,40.0,570.83,426.0,423.5,551.0,74.83,1095.0,264.0,48.0,32.06,31.5,13.6,23.0,35.0,16.0,458.0,0.0,0.0
8473434,2015,Chad Johnson,BUF,G,4on5,45,11775.0,21.86,21.0,319.0,16.25,21.0,37.72,40.0,181.84,179.0,0.63,0.0,112.01,90.0,58.22,74.0,20.28,177.0,50.0,25.0,4.87,6.19,10.8,2.0,5.0,14.0,67.0,0.0,0.0
8473434,2015,Chad Johnson,BUF,G,5on4,45,13382.0,2.47,2.0,47.0,1.23,1.0,4.28,9.0,27.9,28.0,6.21,6.0,8.14,3.0,21.06,22.0,2.45,30.0,4.0,4.0,0.87,0.52,1.08,0.0,1.0,1.0,9.0,0.0,0.0
8475660,2015,Cam Talbot,EDM,G,other,56,4089.0,8.28,5.0,125.0,4.99,2.0,12.48,20.0,64.7,66.0,0.99,1.0,39.76,38.0,21.32,22.0,7.28,59.0,18.0,12.0,1.99,2.34,3.95,2.0,1.0,2.0,36.0,0.0,0.0
8475660,2015,Cam Talbot,EDM,G,all,56,190595.0,142.79,137.0,3128.0,111.61,108.0,375.38,403.0,1626.97,1649.0,47.28,40.0,918.88,768.0,669.89,795.0,137.75,1729.0,417.0,125.0,50.53,49.59,42.68,51.0,43.0,43.0,857.0,0.0,0.0
